account_id,balance,days_past_due,recovery_probability
a84b960d-5407-4590-a89c-9c257944a1ab,2517.37121404345,138,0.11263480341869861
5807e390-2484-4a36-bac5-ffc17ca9d747,125.44384717347113,165,0.2977328591238983
7a1af01d-9087-48c2-a072-ab5a04215a87,408.4759158638773,111,0.4748354556577999
def30d7e-20dc-4c30-a771-260769d99d30,5537.634968628796,55,0.4800497146793794
f5818ed9-4cd4-46ad-9f15-d0f148d06706,8767.629125696714,8,0.6502753768605156
ab5b67dc-3a25-4b73-bb47-2495c77115a5,1558.138638345109,68,0.6188199109478567
265f3cfa-b5e1-4c46-9710-f0b00c6799f5,72.185100985599,8,0.8507057480329054
006ed9ca-b65b-4642-8c82-a7bc90ac0ccf,2398.910204159658,63,0.5650196364832867
3d1d7cbb-2238-4e01-80c3-d2e3931291ad,325.8120013205288,60,0.6107845555120647
4777533b-6ab3-4f39-a282-322debb78ce2,200.95198086199179,28,0.8709807862183155
ad387363-ce85-4855-81f0-56f64faefb37,572.3461521781749,45,0.7446250492685111
36dc95b0-ed2b-4e14-96cf-36108b652413,502.92962607316593,141,0.22062100099611856
0c6bffea-8a52-4fe6-891c-137c574bbedf,8421.847232374223,178,0.0
c381bf2f-34a6-4231-93f4-a4b058bfb1f1,3182.6230978151443,21,0.8049312141858338
cd187b0e-5f4b-49af-b0a2-cd7224129da9,500.0305614286767,58,0.6600938583293625
c3cc5c5c-1ed9-49fb-9558-005cfceb4ed2,2282.2220138745515,39,0.592916624121746
b2856b65-4aa8-457d-a7d4-fce422d33c37,1193.5851661637382,5,0.6728683331263634
6326b356-9d96-4df3-b429-a941eb97963c,7647.747129979057,41,0.43317428349650544
470cda8e-c7b2-45b5-845a-b19e7c6a3019,3101.221928219216,130,0.09576450329779213
db5c7dda-b13d-4acb-825b-aecd49d441cd,6657.332175637685,167,0.019817417389179064
b1347552-4934-48df-9114-9d996a58df18,2477.0229651343857,86,0.5601901203973865
fac81ca7-502b-4771-9ddd-cc477ca1c5c0,4773.52807010159,130,0.185441613770803
e789cc7a-3e0f-4693-ae2c-bf32fa342d4a,2986.274317255821,65,0.6253959177404157
426db4cb-55ab-4534-a430-9a0564c12d31,1088.4895117197425,60,0.6856059225041565
aae1f535-0772-4858-86f3-d3afa402e640,6199.397418077918,92,0.48044362614895153
a41f520e-ec76-4d5b-bfc0-40d2d8fcbc2d,3704.889015439946,0,0.8640337264565635
4f8d7821-d4df-426b-860c-977273d7c38c,124.53813082932393,69,0.6069768417166436
dbf71252-f4fa-4f27-aa2f-bd7b64cb3e6e,2853.340868395485,53,0.8964286588994388
ce1cb6a9-e8fb-4e70-af35-e4c8f68ffc78,575.631451891275,37,0.7118156083461179
0bb51616-b898-4753-83d0-6c9d945169cd,10.255850380078753,41,0.8383028234936958
2e43ce78-b437-45d4-92a5-cbcee13ebc2a,1908.176956757884,149,0.22988589192703043
3e7ca513-25c9-4847-a535-e6d368d8ccde,1365.120838155287,8,0.9545501643554068
5c72d0c2-ca83-4683-aea6-c3725ffe0805,1248.7174564039435,137,0.22616607850411805
cc1a7498-4c8f-422c-9057-0f840833489e,504.77895505691527,94,0.529806037234471
afa30897-d7fc-4781-b130-c9392325f4bd,702.2493230400878,34,0.7786665203022555
a643bcc2-3616-4eac-9696-58144bf4d7c4,1684.6276811951611,58,0.7678816789101754
5f0cd8b3-0150-4ac0-ae6c-5c010b2defc4,3389.2513604890037,56,0.5738176096234527
73a2b0f3-f214-4e7d-afa3-9ce1145a322c,7774.048805981627,179,0.0
cc729335-d971-4fa8-9df1-f7dd0a85a33d,6065.066099182643,108,0.49017928367913616
56d17fec-9db1-40ad-baa4-17d01ddc71aa,934.1911198389809,102,0.5160486181016288
3d52a2de-7826-45cc-8bf6-54fb45c9a599,1158.9385809628911,164,0.11735784679901762
51467b5f-71e1-4ad3-be3f-10660acec69e,2351.859573480985,77,0.3570468077134711
e03d9e45-369b-460b-9038-d44f0d66cccb,3449.591021989013,47,0.7954755764687365
c911fbc6-189f-490e-8cfa-a3432ce8d3ff,577.8896606100249,70,0.5653511746866389
f22854f8-1265-4c53-8c9a-be524303fc04,6998.985990556134,170,0.0
9ebb0881-b1cc-4379-ae0d-305c3901789c,1152.8168587285159,167,0.22056864994321596
00720f75-5568-43f6-8133-6b537a23b121,1402.2363565985415,82,0.6042620012438816
ab179757-a2e4-42ee-aed7-50382e0f74f8,522.7024700188539,14,0.9579123021532674
1e64e0db-973b-4d8e-b129-cfbc3052fd11,3068.7984795747175,0,0.9093570254614005
6c1d35df-678a-4f31-9bb3-b320537a8d1a,3860.413688820838,127,0.32243641813269774
cbfb90c0-428a-46a7-96c1-0294906d403e,6451.944645801331,137,0.20666090764702583
670c813e-ba18-45e7-b775-e1e32208c2f9,2673.7754390374007,108,0.2835810616498116
408ac69d-e41c-47b2-909f-4232ed499d84,3361.640638678027,119,0.38427502431022653
7d84dab6-b9df-4fde-a77a-404fd26f3fd8,2927.0775079084533,46,0.7353289222437661
bc3b676e-adaf-4ac4-8e0a-e5997fa751d1,1729.7128627996794,103,0.4932688157555473
882abfae-8226-4e90-8a99-f9f0c50f5e17,6719.002154195114,158,0.10268695132898345
3be7ecbf-1536-4c4c-8aae-b495db49b330,2001.6510403903412,107,0.35591142560833844
f5c7bf4d-d64b-4681-81fb-cba47e89ad50,1399.3464804686237,12,0.8061214033884391
c8413077-9110-44b6-8977-6ff52a6817ed,400.2142727450807,48,0.7630301480382214
8015a4d1-77f0-4304-8b01-2f086a6c59ea,304.1190562023258,152,0.3396136180102665
d4dd6a97-4419-4015-a448-5c1e40687dc2,862.7717512492571,35,0.7679385395693483
c019ad35-6b49-46a0-8a32-9420f04bcf22,1089.5134805930434,131,0.406382015251733
4bff737d-0f22-4bc5-9dbf-716a740dec4e,4918.854909573349,48,0.5135624349849106
de53f2df-d038-4f52-beb4-e1145b2d5d62,116.38183289699249,130,0.40964726561053166
3b2ad367-3189-46fe-bfd2-9d9a79177d5c,1095.2889089919422,173,0.22951455874228796
8abdac27-f6ea-4a00-b33d-de35d4bd78e1,584.0586546291246,23,0.7828144019736378
9582b247-82ac-41db-8578-da178d350ce4,268.71084201372383,41,0.8266464684274368
70750aba-a7a6-47d5-b3ea-ab7cb9991944,3498.270465071247,72,0.4839003314008736
c1d986ba-cbb5-4aaf-a24a-9d5332278b8f,755.5391463511088,129,0.35011360191833224
999f03cd-045f-4dd9-a7a2-29d907fdb403,1900.414144901335,122,0.5432098648870629
95410776-be69-4bba-bc71-b23bd8bda3e5,2022.1053554759737,103,0.28515676810799107
9708d88a-416b-406f-bdcb-939305c10f85,3544.610451184127,170,0.007769070785713927
3a293adc-93ef-4133-aa05-2ce0aa269278,4733.876338231903,44,0.6869436472078388
2dd8057b-5898-48d7-8667-f1a94bc7ecd3,88.20234477138315,177,0.18472797460703055
2a9424e1-158e-4fbb-a46f-9c4f271039f4,2086.1650116311994,177,0.1082540865427314
549d303e-d24a-4bac-9ecc-9831d2eac754,1301.9966721568417,51,0.7697477433974692
81831f05-5926-4bb5-ad36-2379861e2050,1782.297578354894,6,0.9471705231574616
af42f994-5453-47ee-8b3f-28ba5d9f00e3,5222.062694013791,58,0.44945265154951763
54a441d6-3d7d-4926-8454-85ed9c379c27,52.97636587478307,131,0.427573844719975
9eaa10d0-073c-4e48-a391-1b243ee4e06c,564.7113110277236,52,0.7052823496053943
c19adb56-a5a8-4775-9ddb-dd5cf3f528ff,395.231316380653,65,0.6993695704649757
cde7d62f-9660-4f59-b1d2-bfef85fabf02,1000.8416073008445,66,0.6127144326703579
7fe174cb-3665-4092-aafa-62b6e84448ce,2857.1844555467956,49,0.5879775183939331
3c44068a-8f27-4f3e-b5e1-933291c13633,1846.6621007547158,70,0.4876813166589845
bbb298ea-1a44-49b8-b9a8-d9a48506161c,4961.336392741145,140,0.1953958807757502
cd83cacd-e64f-4ee1-b2c0-f5aa4e6b3d9e,7227.362058627814,28,0.5750042461226814
ece1cd79-ac1b-45f8-8839-2ccf7e7d9d72,296.8414808835904,83,0.4386103886506774
a80db749-8d51-4033-a27a-cccfdd84a192,4316.1417989241045,56,0.5373884512116335
060fb8f4-0320-45cf-bba2-0a239cd8dbe1,1787.5995919838056,174,0.23643173931906508
446d3ce6-7835-4f25-8230-8b156cdb29dd,474.74859026196134,28,0.8995344714429889
6fbc4779-267e-46ba-b101-4aca8f7af697,1313.1832812251087,69,0.5954764264440227
f783b35e-9250-42cb-83d7-54d95903cfab,46.95290599518009,11,1.0
6ea48f4c-a375-4493-beda-3cf221441b6e,4239.191465279657,20,0.7891331596311932
3a28b37a-cd30-47bb-af9d-0b166bb16f98,6231.210459879292,176,0.0
7f572dec-e2f4-45d9-ae44-f535d9ea39d3,4498.73060933693,0,0.8671303605456286
3d7a061d-a691-4ba7-95a9-350106123e37,6543.3439158138835,32,0.5356854427496605
ed3d7cbb-8cae-4dbc-b8e0-4bc7e9da6562,658.7154559375988,52,0.6325438223333679
fbabd7ba-0e3d-4839-a68f-6a656da9eac5,984.3681963822878,124,0.2741806911230539
fdd2eb72-d299-4bbf-8cbc-6a68a96be18f,3446.6998449951366,149,0.36852608095237793
78026f98-ee77-46aa-8184-588c58494125,1269.1965814209711,68,0.4605668499627861
15715211-5aa8-4c58-b0bf-e68d82742d5a,4878.082967609918,131,0.4036080281634192
1bd17a02-147c-4640-b11c-ec1027fa06c0,5866.7541214661005,98,0.5632643972233413
405c38b2-1db5-457d-aff9-ff9716266ca0,3220.078829275546,163,0.2533193303769321
90d33c47-5379-4bc1-9cad-b299980109e6,183.60748012316856,101,0.4588936960949023
5ac80cf4-60e9-4ff2-a652-e1fa9e535b94,5061.585449731306,122,0.37823062944129
0c03b466-6aff-4e40-8ce6-2f130a5c3b64,554.3543049579022,23,0.7252650063805468
3ea08760-46fd-4e6b-9e2e-8f6b4af3e082,515.112577152178,60,0.6313617066142054
07e85766-98ba-4645-a750-a70096300483,5906.387246491163,5,0.6505962397405836
a5dd212f-e354-42ed-9ad4-42d0f02f7945,6615.650276162736,101,0.013832036749234333
dcc55e88-75ea-495b-81bd-55bc0bae64a4,273.78935494873537,24,0.9117228975148495
e396b31d-c3d5-4aeb-ae88-fc63c3946303,2175.5873265461632,18,0.7205880979498677
0453f362-f7a6-4d1e-9ff3-96c9140b7c9e,1224.8038893401206,0,1.0
eb9a842d-d322-4c49-9e98-c5724d91cf06,936.347620822477,112,0.4706639312964701
2c79c869-c11d-4592-a6df-651bb0497364,3032.3366789007496,110,0.47578145416978523
94bc9197-2341-4978-9bc6-254557a5dba0,3393.138706398341,156,0.2060845963372885
22a98c26-f138-448b-b10e-0f2d629ec761,2327.8576349043847,3,0.9559174089676238
36b53dfb-f9bb-40eb-90ac-e695d36fe23b,112.50866983611554,8,0.9166504187340754
1e19da98-ae44-405c-8743-87ce75193edb,1628.6432529757815,133,0.3188682463225838
15a3014d-f179-437f-bf16-f3c159038053,1854.6342362158139,141,0.08336801173224764
f679e169-1ab6-4c9b-9d48-e067e9860be6,1745.232700818604,128,0.17569501416617403
59317ec8-d97a-4f37-aa63-c8c19e2788ed,2322.159936876108,11,1.0
286e9bfb-c6c9-4685-b940-662fab6e6012,2659.150468683149,166,0.0
a8d39636-5943-414f-a5ee-742f2b1c070f,1485.7507580321587,144,0.25922853647110233
2c98bc04-2631-43a2-b0ae-6c485721e318,1143.8120706565653,57,0.7254541410249746
4853a53f-ae46-4c2f-941a-f49b2c6a0349,7376.986355969696,173,0.0
de40f6d2-d20d-4c6a-91f2-af68b99b7b39,7718.843178968197,130,0.2622181685424194
9ce1f2c3-f1f2-4be0-84e3-772d1efd2e5c,4353.398832784487,144,0.11598922987418823
8875bb8a-16d3-4f5d-9196-6112d427cdac,4335.678577185524,90,0.27661959249344353
db496250-f8d1-494c-81f5-a7ac05426326,6519.788891450465,72,0.631230388262748
b26dcfed-ed53-4219-861b-012f231c96eb,4848.324430181055,5,0.7838493617124145
fbd491bc-be3c-4c40-b80c-b9e464d58a9d,8305.066459713262,123,0.0
b378a383-3446-48d0-ac74-4d99c0dad0fe,545.2377201060988,134,0.3787127987602797
0e2e489f-84ea-4700-875e-138ae8055cdd,4420.3124447882465,50,0.8133816762965782
f3fa19fb-9ea4-4c37-9726-7ba1964be3bd,1416.201331886907,138,0.22522587994910237
742701c1-79d2-4e2f-9202-bb266ebe987d,675.5773184638804,124,0.35099330367849335
ff9f950a-b004-4511-96be-541ca76a0d47,9445.853759983176,119,0.048530146604769384
2aeec913-7763-488b-a6ad-8b5b39db43db,1884.3986168796387,48,0.6198733768086812
5323095f-a881-4ca3-9349-9302a67e6ced,366.864950920192,139,0.4552565010662484
c7d3aef2-1882-4232-a23a-420848bd1265,2498.093259541351,63,0.6903318466606763
07dd3e84-cba3-4175-ae9c-a44d09dde667,1712.4602473437287,29,0.8186207427967573
377fd997-3f56-47d3-87d2-16d2769a5f24,1368.4932977203507,65,0.6907403644025248
86abf17f-f7ca-47be-8649-0ad9519e50d8,248.4998896216223,15,0.8962151935282544
1cac0d79-4133-43dc-8417-c349f304f4ce,1985.4795135975767,22,0.6267622291793373
10431548-d171-47a8-8f19-a610e5c1db38,1218.6999399588879,142,0.3379031479755706
3003c6bd-1b4d-4c83-be9e-a24bf492e25d,158.20949055623262,122,0.503561640800772
f797d041-8d81-443d-8f7f-0dbc66ade2e5,1176.2831674770678,11,0.7488295601618696
0d3007ad-cffa-43fe-b5fa-a6c239ffc27f,2209.2369715568148,98,0.34099094172624883
c373cefb-db70-49b2-9381-6a978766aeeb,965.3726132918268,70,0.5556481681149832
506651ff-a8ce-4e49-9ab6-abf66e21266d,1500.233945823298,123,0.3534985546023037
ed80ca67-b4e8-4dc4-8404-a6196aa6c918,99.6406067873004,117,0.33265591803258115
6acc11a5-483e-41e3-9954-031a63f58bfc,1392.4759522423549,59,0.4578095271296536
4227cfd1-e3dc-4ff6-b140-d8b36aa60274,203.19847246546203,160,0.08191854142672833
642f1066-948d-47ba-bb27-5832089adb2a,1956.054961431095,88,0.3866598848077194
0751972a-d725-49c2-8d00-17d8d23c1b36,190.34673655011397,149,0.19903958716889228
e25f7e8b-4ac5-4b52-8dda-bd5e926487ec,4942.8050726591155,114,0.171542151881396
66dc3906-67c6-43e6-b9c3-1bb6bf8c51a6,1553.797138512501,14,0.7708445015482462
a3441ade-5b03-4fc5-a61c-6b0d4df4a5ba,1496.3981874136493,99,0.3182797589931994
abeaadf2-ece6-47ab-8377-2e7a4ddef9c6,3754.0544034111895,139,0.17322204595093268
caaffcb9-f1aa-42fb-aa89-be028333ed01,51.16019809082438,12,0.9030880046806303
2ba24c38-c999-4ae0-83cc-771f13c86942,1179.2499881990982,137,0.2355431977449572
cd8eb13b-e441-4954-b568-6ea29bd94ec6,1211.1769636471695,112,0.3640418201329989
e60dad65-ad46-4824-a882-8cbdc0e0474d,1164.3914428318583,54,0.7572720825973913
20f44720-ca10-4474-a2e7-780fd4c2e1f0,219.32445769437817,41,0.9005624309705518
299d4fd6-5bec-4b55-bb41-76fd1d82ff31,1002.0754573285114,19,0.8914849837833911
0027801b-5fdc-47d2-8dca-0e33b009d633,1188.2172582677142,99,0.4504366957222812
d0f84805-6c09-4b3e-b39a-47bebfb0d22c,1959.5124511099664,160,0.37368636450021575
2c2c40e1-e9ba-43ea-b9a5-55d603cfb3da,2477.7801496218776,81,0.38438774484589777
a7df9563-97f9-498e-a7a6-d27c6f212f67,444.3480979269632,38,0.7492781670175717
8ddfb62a-5157-4dd4-be3a-dc39ee577d16,2896.0694701386933,162,0.0
835754ea-ccf5-4b63-8bf1-0c2f21e9fe47,3438.2353638105883,103,0.4993647388508708
34829180-7c60-4ca8-b2eb-e45fbad80d84,9034.005393185946,63,0.35149198316939456
c1b5162b-618f-417f-9f00-4e7b6415f349,5939.799077059377,83,0.3434305413433999
98fcc1f7-139a-4e6d-8ce3-3c3f4cd9d952,4333.423204280061,179,0.14876792876114636
e042bf8b-3bc3-44a3-b79f-fc8160cdd6dc,674.4348033507376,133,0.10507920579364632
399d4d6c-d6ee-49d1-ba80-1139bb4c84d4,3806.536144864677,79,0.41652642231509424
74b40fda-df9d-4f80-9ab4-3415d9463907,3769.5390400956003,94,0.3860363884336918
34f38bec-bd10-422b-92da-9b027f51a64e,1386.1407452998285,29,0.7354730091861991
4bfaae12-297d-48e1-bad0-4bb3a7851217,5382.761297690271,114,0.29002809165457366
7afa134c-ca1f-4576-b5fe-164d55d08211,5841.889726871433,67,0.48082200835482714
e3cc7c19-3582-476f-b0fa-4037b74970b6,4195.287754766369,19,0.739994213261881
685e3141-e2ce-479a-9ab5-0b995cee002d,4231.599042724872,77,0.5161217646826384
db4ead4e-198c-4c19-8ec3-4e28748e64f4,7289.879714492329,106,0.401396799190034
2dd4cf98-fe3e-4622-a912-50cfe298f9e3,1559.0365633451024,179,0.03527983915488088
c5f5a05a-8b9b-4bd3-b84d-6c110c72476e,2062.1862096097298,106,0.42365974414199953
2373aff4-9e18-4a93-9a9f-eeff016ef400,4437.455184953738,29,0.8132717516565346
1b672c6f-ba2b-4bbd-ba28-f44a5c61896a,4824.521084240763,57,0.529621824347001
1b7a3fd5-0884-404a-87df-58f4ffd910f8,4986.827215225428,64,0.49255639188428285
a004307a-d7d2-4295-af81-6e736312f56a,5098.122628490649,37,0.6436651667462908
3d0f9c05-eae1-421d-ba13-0854d065bcfc,3736.7803550225394,84,0.5153448424708409
e580f21c-2fd8-480e-ad51-7415ec2cc584,6014.780864668349,117,0.18199035014903264
8c99b2b9-6dd9-45e5-94b5-251f6aa5f4d6,1956.4346199900128,45,0.7601379898442753
8cf7cbbe-7844-43b0-a831-9ca188ce0bc9,687.4323658436999,30,0.8606783812001264
c44816aa-194b-4a6b-980c-f162a8f45e60,2416.0847708509946,30,0.6860789360067768
3733e9ba-31eb-46c4-9aa5-122f6391ce4b,2421.512620256706,27,0.790731126453666
1975e2fb-039e-445d-a86c-f66071673c70,14.44436314829598,97,0.40366620683115234
53d978c5-f5cb-4182-81e3-39339226ae97,583.9250949296796,26,0.9204629769561656
23f2e9f7-d1b7-4015-ae5a-3e16df3a1820,3438.002595614485,22,0.930857041844765
1db96275-89d1-4630-b3fb-dfd81d346de3,2790.2463524523428,118,0.409917063484871
297b6437-1e81-4c8e-9d3d-fa995bed6dc4,1960.1482617965673,33,0.9263339983431672
2623da57-6215-4deb-9679-99a6b2321301,1490.4166034608993,163,0.02984718590642388
0b148e6f-cbc4-46d1-b273-abc9ae52ebe5,1619.3465404980768,77,0.49185881722486685
e03c9cc9-95d2-42b3-913a-2ff6f8bd2fec,1787.0942159543376,161,0.3960807347202009
021264d4-15ce-41f8-af74-6e966b07d754,4113.222027201535,88,0.6006696928141675
df918140-bba3-4751-aeee-8e87924238f9,1506.3353417014823,173,0.27405647693040835
920406d0-3c96-4273-9179-fa57a26627a3,494.4160762371651,33,0.8269509445446735
93464910-71b3-4b21-9ef3-11e96afc940b,5585.159663439177,157,0.0
4fdf14f3-931b-460f-950d-856fb01c6fca,1764.6354914894555,128,0.4762296670545294
e41ccccf-faad-4ee6-81ac-74dd02c99224,150.69592795694078,140,0.46470123973898336
60b160ac-ca4a-4808-bcc2-35667bf5fcb2,1849.2489922960035,143,0.3973912318691266
74621dc3-a65a-476e-8436-35399b4b81c8,2807.8423210291758,114,0.263751014841249
4da1670a-bfe7-4b5f-a8ed-d2469ebfb8e9,489.97049489026006,167,0.08829207383926668
1cde636d-040a-4c9a-ab78-6c656c98cd7e,1697.9617280011082,72,0.5612212935452019
48b0d78c-d569-46bb-ba5b-fb4498d1feba,888.3292446514868,126,0.23931312081059086
c48f1cb4-4599-493a-aa13-f8c99f03f35b,1773.3256311057135,11,0.7352630908634558
e16d62bc-eee5-4297-ab96-759d1fc431e2,901.9731495473493,44,0.8178768608894038
1b2c6556-9d8f-4381-adf2-feff25f7f777,1670.9243566410455,168,0.38792230281002293
c0adccc2-1ace-454a-9434-15465d0fe0ed,1346.5478797875244,143,0.30153785298726793
edc173a4-7437-4477-bdb2-b97426dfef4f,323.0928632187476,127,0.5041243909608936
5af2d09f-40b9-49db-a8ce-a3115f9fa25f,7.422245679747843,154,0.10169283394203676
2a7abf78-c877-4412-b991-7521c8a7580f,5234.27297260785,7,0.7714780576295339
164b0393-cb08-4775-a2fe-33cdd81323b5,1049.9407991728135,114,0.23246128426304258
db89c4aa-cfc8-4211-a9f6-482b77083b23,653.1905862761957,7,0.8841836051153137
f87aab57-33e4-4191-8d8b-f06b4f0ef331,5859.301408678485,102,0.2962375084359944
11fe384e-5666-4a49-84eb-a99cfb97df8a,1256.1779619991892,168,0.13476034495087896
d0250fe6-8c4b-495a-8acb-8097c7a19d7b,1595.353257200649,179,0.16017937141251176
d240e566-e923-4a0b-bde0-d155c15596f6,1141.971801268609,4,0.8166209775005723
0d7133eb-3e55-46cf-a025-88e3915964f7,880.3019601031283,141,0.20626946528322654
c78fc615-69b1-4b00-b2b9-eccf245d726a,3113.4695533112094,79,0.4890347702586421
fd4eaa16-4d86-42db-8071-e3c086430c90,119.64775193111227,115,0.42766315919551307
bed12936-0596-4582-9ef8-0826368608c8,2222.23760363198,86,0.34420934510690315
1e8a3928-58e9-4ddb-8c6c-43f404d59695,320.0245543754015,12,0.8670652246992698
f84871a4-eed3-4a02-b1ce-db0fca55d3c9,2165.629387821906,114,0.4755881772141664
